Date,yield,OC1,Temp11,Temp12,PressureC1,TempC1,Temp1,FlowC1,Temp2,Temp3,TempC2,TempC3,Temp4,Temp5,Temp6,Temp7,Temp8,FlowC9,FlowC2,Temp9,Temp10,FlowC3,FlowC4,VapourPressure
2017-07-04T00:00:00,69.44064697,3.01,32.0404,499.747,239.9264,92.6876,135.6668,409.76,376.8457,502.1938,500.7176,182.1388,188.884,496.5916,499.4853,1161.4863,522.2123,80.72,74.8,470.1533,519.8105,,10.4909,32.6728
2017-07-07T00:00:00,69.68544827,2.955,31.7384,501.2553,240.2185,92.5302,139.7659,392.7417,377.3896,503.0098,501.8891,184.6711,191.1347,500.5502,499.5721,1159.4985,522.0619,78.3,73.2,471.2713,521.0606,8.2303,10.3555,32.4276
2017-07-09T00:00:00,69.41747636,3.1889,22.3987,490.559,240.774,82.6685,121.7813,309.7066,380.2187,493.1597,491.5189,160.2156,166.8306,488.4314,489.1259,1042.8456,483.8825,62.06,72.2067,470.761,507.0841,6.8088,8.3307,31.0614
2017-07-11T00:00:00,70.30723056,2.9233,28.8585,495.9058,239.4693,104.6651,123.7773,328.0846,380.7481,498.7098,497.2516,177.7754,184.3671,491.9906,495.6714,1122.712,509.6653,67.26,72.94,469.8513,514.6598,6.846,8.4867,32.801
2017-07-14T00:00:00,69.71065366,2.9971,29.9299,504.1696,240.8636,101.4474,148.1145,394.4918,381.7982,506.4128,504.7091,191.5437,198.2305,501.2447,504.312,1166.625,527.6698,80.12,73.3333,476.4829,522.8953,7.6114,9.2491,30.7367
2017-07-16T00:00:00,71.06135872,2.985,31.9266,495.7189,240.5194,106.818,143.2372,388.171,372.4515,497.5523,495.867,185.5531,192.3382,494.3866,495.0695,1163.83,523.526,78.96,73.14,465.6257,514.1447,8.535,10.5199,34.4059
2017-07-18T00:00:00,67.27233172,3.0067,27.854,520.1188,239.3883,108.7163,168.0402,425.7052,387.9251,521.9403,520.1406,198.9371,205.6859,518.1207,520.2736,1170.6006,557.3591,85.82,75.38,494.0863,539.0363,8.613,10.504,25.8118
2017-07-23T00:00:00,70.7807349,2.9617,27.209,493.4808,239.1193,96.3498,120.5172,361.4705,380.5745,495.9839,494.2995,170.1089,176.732,490.428,493.2118,1098.4509,503.8142,73.08,73.1467,468.7749,512.1249,8.5401,10.4599,33.2323
2017-07-25T00:00:00,69.74341971,2.9983,30.8107,505.0412,239.0932,98.2527,123.3608,434.2534,387.876,507.2519,505.6955,178.6643,185.198,502.1938,505.0238,1158.6913,531.3969,85.58,73.7833,476.4413,524.8918,8.521,10.4678,31.7572
2017-07-28T00:00:00,69.43157749,2.9583,31.7519,507.371,240.2272,97.5119,137.3099,429.8535,387.7342,509.4396,508.0409,184.5184,191.416,504.6129,507.3908,1157.7018,531.8541,88.1,73.0133,477.6877,527.2184,8.4093,10.425,30.2396
2017-07-30T00:00:00,70.26063005,2.9658,27.2682,495.0044,240.071,99.6648,128.4897,382.8222,383.5512,497.7375,496.1402,175.9722,182.5827,491.0531,495.0869,1100.6643,503.3513,77.6,72.2417,470.4693,512.7789,8.5455,10.4942,32.6808
2017-08-07T00:00:00,65.60296649,8.0179,19.8167,515.0072,250.6182,89.2244,163.4637,372.926,,516.5175,514.9729,198.3237,204.9382,514.735,513.8032,959.7242,537.7745,75.22,73.3967,496.7008,529.9905,6.6825,7.8078,25.3188
2017-08-08T00:00:00,67.08823522,7.9475,20.6454,514.734,249.8487,86.84,166.3884,391.6598,398.3161,516.5233,514.8062,200.4903,207.3139,514.4052,513.2014,970.5745,539.7828,77.38,74.3033,495.8779,529.9269,6.9801,8.4618,25.9747
2017-08-11T00:00:00,69.82557904,3.0933,26.1901,501.1748,249.6606,82.4277,147.4897,363.7818,381.885,503.0966,501.9493,189.222,195.8236,500.1335,499.52,1097.2791,502.2343,72.04,72.7367,476.9065,519.0408,8.0307,9.7963,31.5129
2017-08-13T00:00:00,70.08965793,3.0342,31.2384,501.1569,249.5015,86.8632,139.6039,422.9454,380.0278,502.8188,,188.884,195.5735,500.3071,499.8557,1131.0884,521.9634,83.54,73.3283,471.5804,519.8684,8.1517,9.9591,33.3457
2017-08-15T00:00:00,68.50565589,3.0408,31.463,501.3273,250.5863,84.7797,140.5209,439.0613,378.5293,502.9114,501.4307,189.4303,196.0919,500.2087,500.7585,1131.0276,524.2668,89.84,74.0933,471.4484,519.718,8.1338,9.941,33.7138
2017-08-22T00:00:00,71.20794432,3.075,27.8414,498.7739,250.4186,91.6412,145.3172,417.478,383.2388,501.0536,499.4696,191.4395,198.1993,495.7929,498.7792,1107.9122,513.1551,82.48,73.1583,473.2122,516.94,8.2656,9.901,32.9326
2017-08-25T00:00:00,72.24843001,2.98,25.5182,494.9416,249.9065,93.4515,143.0926,370.2212,,497.3729,495.9295,186.9489,193.6042,491.4292,495.0348,1082.5922,495.9839,75.18,72.54,471.8546,512.2986,8.3956,10.0292,33.5385
2017-08-27T00:00:00,69.6805515,2.9758,31.4798,505.5624,250.0425,96.6276,145.025,478.1691,387.0573,508.5425,506.7906,190.7798,197.3709,501.2099,505.7067,1129.96,527.7277,97.1313,73.87,477.0627,525.5285,8.6493,10.4663,31.7152
2017-08-29T00:00:00,70.14458396,2.9817,26.4175,495.8444,250.0772,97.7573,139.9713,405.956,384.0546,497.4944,495.8485,184.9443,191.5567,494.8554,495.1795,1084.4758,501.1231,80.36,73.1567,471.0769,512.3448,8.707,10.5137,33.6992
2017-09-01T00:00:00,72.4788414,3.0061,25.4397,496.1428,250.0772,97.7481,145.7453,405.9271,385.3506,498.9297,497.1173,188.1942,194.9144,492.4189,496.1055,1090.6908,501.3199,80.52,73.4333,473.49,513.7917,8.6742,10.4085,32.9508
2017-09-03T00:00:00,69.75640144,2.8883,26.7131,488.1337,249.9239,96.9564,129.9564,402.2069,379.1368,490.6479,489.1156,177.75,184.2446,485.0342,487.7369,1077.2799,495.8277,81.5983,73.2767,463.9348,505.6662,8.8219,10.5279,36.2368
2017-09-05T00:00:00,70.44273264,2.9483,30.1174,504.2819,250.4793,98.2203,150.5155,456.9793,387.1962,507.1072,505.1583,195.1085,201.8253,500.7585,504.1036,1114.431,521.541,90.24,74.07,476.9898,523.5839,8.6689,10.4445,31.5886
2017-09-08T00:00:00,71.62413816,2.985,30.2691,504.8398,250.3491,97.336,150.773,478.0736,386.9966,507.2346,505.3528,194.9302,201.6977,501.9333,504.8386,1121.3145,517.5129,97.34,74.4167,476.9655,524.0758,8.7592,10.5116,31.7365
2017-09-10T00:00:00,72.02252952,2.9861,27.3298,483.1,250.8308,92.3303,123.1299,369.6249,373.2026,485.9525,484.5441,172.4368,179.1029,,482.1463,1073.912,489.556,73.8064,72.2957,458.6227,501.2715,8.7127,10.478,38.2699
2017-09-12T00:00:00,69.16583277,3.05,30.9936,493.758,254.59,,148.1376,492.2484,376.4899,496.2964,494.5635,193.8863,200.6792,490.1676,494.0046,1136.9475,,98.62,75.1367,465.3029,513.0393,8.5931,10.5088,33.0723
2017-09-15T00:00:00,66.45684278,3.13,22.0718,495.883,249.3569,80.835,,390.1989,379.9236,498.7387,497.1312,202.5528,209.2807,492.0775,495.5846,1096.6106,502.1475,78.46,74.6367,,513.7222,5.6876,6.9019,31.9808
2017-09-17T00:00:00,71.62101516,4.8333,19.4412,473.261,249.8834,79.5572,134.5501,322.082,,477.0881,475.4553,183.5531,190.2907,469.2983,471.2024,1003.915,466.8561,63.98,72.0567,457.6469,490.4743,5.6615,6.9663,38.9281
2017-09-19T00:00:00,68.12410437,3.5433,21.2772,489.839,249.6462,79.5618,155.4593,348.9215,379.4319,492.8992,491.2665,197.8098,204.4381,486.0239,489.1664,1052.2202,486.9556,69.72,73.1011,471.622,507.7844,5.622,6.9254,33.4695
2017-09-22T00:00:00,72.11225722,4.3192,19.5618,475.3451,249.5218,79.5387,136.9512,327.8792,372.79,478.8822,477.6224,185.5299,192.1037,471.5901,473.2858,997.6046,466.8329,65.4367,72.8917,459.3205,492.7083,5.6972,7.0034,38.0865
2017-10-01T00:00:00,73.04342876,3.4933,21.8189,490.6241,250.0251,82.7657,144.889,401.2523,378.7955,492.934,491.3684,190.0831,196.8707,488.3619,489.8319,1056.5516,491.898,81.56,74.6967,471.1151,507.6223,7.194,8.9622,33.7208
2017-10-03T00:00:00,71.48357975,3.8,22.6664,481.6238,249.9615,81.3953,126.8987,342.404,373.4322,484.5076,482.9268,179.0856,185.6956,478.2572,480.8036,1032.0475,481.2087,69.32,72.57,461.8412,499.1265,7.3026,8.9605,37.1608
2017-10-08T00:00:00,69.13398834,2.9317,22.877,479.6526,249.6606,81.9416,128.2149,400.749,373.4611,483.8015,482.0446,172.6644,179.4672,472.7592,480.005,1048.6266,478.0489,79.44,73.1167,460.9246,497.8648,7.3874,8.9939,37.5225
2017-10-10T00:00:00,69.96387145,2.9017,23.1619,484.7505,249.9673,82.0897,137.5558,408.7215,373.3801,486.4579,484.9179,183.7892,190.6033,483.6394,483.9867,1075.5613,488.8018,83.76,73.59,463.296,500.8858,7.5018,9.0153,37.8462
2017-10-15T00:00:00,69.83507951,3.065,22.3622,471.0441,249.1023,81.5527,141.435,411.9007,363.6719,474.6169,473.1215,182.0022,188.7407,465.0851,471.3528,1050.2151,470.2012,81.72,69.9033,452.2548,487.8295,7.3284,8.9136,41.2297
2017-10-17T00:00:00,68.11853037,3.27,24.1784,463.1981,249.8226,81.9462,134.7613,433.0963,356.6857,466.3641,464.7077,179.7847,186.4484,457.6773,464.0434,1037.6982,478.1357,87.46,70.5367,442.1858,479.9529,7.3858,9.0395,45.5674
2017-10-20T00:00:00,70.21541562,3.2178,24.2925,458.6143,249.7966,83.0065,125.5304,417.4028,353.6281,461.8847,460.3201,174.4422,181.1317,453.1168,459.1357,1031.5006,473.0428,83.52,70.7517,437.5922,475.6181,7.3523,8.936,47.5367
2017-10-22T00:00:00,70.61003726,5.0883,19.9114,455.351,250.3376,82.3768,126.1957,361.8321,355.5836,457.5557,456.1387,176.4421,183.0073,453.4641,454.2454,969.9235,445.7206,71.74,69.5933,437.6443,470.8667,5.7857,7.0164,47.9844
2017-10-29T00:00:00,70.43304888,5.42,18.6026,467.9798,249.6606,82.3722,126.2044,373.9934,369.9782,470.6526,469.3429,176.8634,183.1818,466.2484,465.6754,953.353,460.189,74.76,69.78,452.0499,483.6915,5.4493,6.6114,42.3269
2017-10-31T00:00:00,70.53945535,5.6317,19.478,471.5484,250.3578,80.3072,119.8952,360.5968,371.7168,474.2813,472.9571,170.7756,177.4692,469.3504,469.605,962.2155,460.3857,71.84,71.3933,454.8033,487.8527,5.6363,6.7726,40.1429
2017-11-03T00:00:00,71.56382972,5.8683,19.2501,461.4372,249.9065,81.4138,120.3002,383.8145,363.5562,463.7309,461.9872,171.2084,177.7557,460.6867,459.344,958.8128,448.9846,76.44,72.92,444.4808,476.4862,5.7874,6.7341,42.3706
2017-11-05T00:00:00,71.1915316,6.2367,17.9697,458.4586,249.9962,82.3768,125.3076,362.83,361.8899,460.9471,459.5816,175.5486,182.2102,456.3115,456.9944,930.9841,442.5896,72.46,69.5,442.9774,473.4189,5.1166,6.1093,45.2644
2017-11-10T00:00:00,70.2946328,5.6417,18.5225,453.9194,250.7483,81.7332,145.4994,370.1344,353.1247,456.3057,455.0019,187.8401,194.5419,451.1375,453.2325,934.0656,445.709,74.4,70.0133,437.7832,469.2231,4.9448,5.9078,47.7862
2017-11-12T00:00:00,67.31016662,5.4517,19.6898,483.1271,248.3907,80.4461,158.517,351.2878,377.6846,486.3885,484.7327,196.3307,202.7475,479.2989,482.0884,983.5773,478.1299,71.14,69.1067,466.6986,500.6312,5.0887,5.8813,36.9685
2017-11-14T00:00:00,69.57651987,5.6483,18.8691,447.3954,250.3231,80.3813,139.7456,376.0618,350.7642,450.8887,449.4915,183.7638,190.5356,441.8835,447.3179,933.1542,443.6197,74.74,69.22,432.0196,463.6093,5.0187,5.9409,50.628
2017-11-17T00:00:00,70.53164388,5.6333,19.1798,452.5602,249.7908,79.8581,144.5014,351.3225,351.7159,455.9526,454.4439,187.2197,193.9871,448.5217,451.3228,942.8066,446.3803,70.46,68.5933,436.7728,468.98,5.1963,6.021,48.6803
2017-11-28T00:00:00,71.06860413,4.5133,27.5517,471.5808,250.2016,77.8765,124.6712,377.5284,358.002,473.9456,472.5427,174.3311,180.8504,469.5761,470.259,1027.3602,484.6696,75.2217,69.2067,446.3939,489.7856,8.4353,10.0483,43.503
2017-12-01T00:00:00,70.35533597,4.4167,27.9265,470.4774,250.0743,76.5014,120.1613,427.9645,358.2768,472.9386,471.1905,170.22,176.7658,467.5911,470.1896,1020.3987,480.6995,86.08,69.11,445.0121,488.2346,8.3947,10.0922,45.3048
2017-12-03T00:00:00,70.8762685,4.0542,27.5969,472.0077,250.2074,76.9691,120.1613,380.1811,360.3452,475.1088,473.8392,169.676,176.2709,467.5968,471.486,1044.0348,478.4308,76.96,69.2733,447.512,490.4396,8.4431,10.0966,43.6849
2017-12-05T00:00:00,71.94753954,4.0633,28.0717,474.1691,249.9355,76.2005,119.9907,383.0508,360.3799,477.3023,475.5919,169.3427,175.927,470.3748,473.4073,1044.929,481.5328,76.1,68.7111,449.2306,492.442,8.494,10.091,42.7736
2017-12-17T00:00:00,69.55021402,3.9992,28.4503,465.7108,250.3376,77.8904,,424.1459,351.7969,468.4418,466.7775,176.9884,183.8226,461.9079,465.7159,1038.6965,478.3093,85.5,69.41,439.9914,484.4034,8.8473,10.6273,46.8331
2017-12-23T00:00:00,,3.8967,23.4811,470.4821,250.757,76.807,124.2662,358.3723,363.0355,472.6666,471.2437,173.7755,180.2044,469.2694,468.7485,1025.2943,472.8402,72.44,68.3733,449.1855,487.7485,7.1211,8.5326,43.2496
2017-12-24T00:00:00,71.33576181,3.5817,29.0525,468.5218,250.8901,75.5847,124.6047,328.0123,356.165,471.457,469.9773,172.6829,179.5141,466.7172,465.9359,1039.061,464.8189,65.42,61.1367,442.4045,485.8502,7.1953,8.5149,43.3947
2017-12-29T00:00:00,69.69483149,3.5433,23.812,481.4848,251.0347,78.5895,132.126,416.0056,370.9328,483.2227,481.4913,179.3773,185.8831,481.2782,479.9471,1056.5083,483.2343,84.68,70.62,459.4107,497.6391,7.0463,8.5521,38.5154
2018-01-02T00:00:00,69.4793749,3.6217,23.9622,477.6922,250.245,77.7839,147.0673,340.7782,362.4395,480.005,477.8956,188.4535,195.4823,477.7074,475.1609,1067.2456,478.3035,69.38,68.2433,456.0428,495.1679,6.8948,8.5047,39.7456
2018-01-05T00:00:00,69.85273574,3.5317,25.6766,480.7794,251.3124,77.8349,124.2952,,369.2145,484.2298,482.5703,176.4329,182.976,476.521,479.7966,1060.7529,484.8548,80.1,69.1867,458.5531,499.2075,7.2448,8.5134,38.7442
2018-01-21T00:00:00,69.04912965,3.1233,21.5944,479.6681,250.1524,91.581,130.9775,367.4875,371.1064,482.1231,480.2781,179.5879,186.1019,478.9517,477.3196,1037.2209,473.552,73.56,68.8433,460.5287,495.7119,6.3271,7.4561,40.982
2018-01-26T00:00:00,,5.1683,19.4634,476.8099,249.9384,80.9739,128.2785,358.0801,371.8875,479.4262,,174.7755,181.1005,474.9931,475.1031,1003.0037,466.2194,72.94,70.93,459.9628,492.9166,6.3376,7.4869,37.9706
2018-03-12T00:00:00,67.335228,1.8583,23.2819,458.559,238.6448,85.8585,151.6495,458.822,349.4769,460.3394,459.1208,186.0762,192.2366,457.9203,456.8555,1078.0437,463.864,97.1,70.9067,437.0575,474.4607,6.2541,7.4429,40.786
2018-03-15T00:00:00,68.81613365,3.0158,26.4545,472.2553,240.395,,142.6037,280.0611,354.5132,473.6157,472.0634,184.648,191.1373,472.1168,471.2255,1083.2692,479.3857,57.2567,70.1,447.1613,489.097,7.1992,8.5259,42.4414
2018-03-17T00:00:00,67.81543121,2.9933,24.5042,493.0652,240.34,99.5815,164.4994,342.6701,362.0895,494.7859,492.9266,194.4418,200.9475,492.0369,492.5115,,502.5642,66.88,71.4778,470.2818,511.0716,7.737,9.1108,34.0883
2018-03-19T00:00:00,68.27705451,3.0133,28.3636,478.1347,239.8974,100.7529,157.2095,336.4188,353.0466,480.7573,478.7106,191.1085,197.6965,475.2767,477.7942,1087.8523,485.7345,65.34,70.78,452.3937,496.8578,7.6716,9.0508,39.3857
2018-03-24T00:00:00,68.39696047,3.0433,24.7303,464.3316,239.7615,113.786,156.4255,289.1416,341.8601,,464.4553,189.6225,196.3393,463.048,463.8929,1073.6689,475.2014,55.76,70.6867,,480.9483,6.4208,7.5371,43.5044
2018-04-01T00:00:00,66.16329064,5.7162,15.1313,474.5626,,81.673,157.5103,217.9931,364.7393,477.3023,475.6035,207.893,215.1548,471.5438,473.8009,965.2709,470.8088,43.5,69.53,462.171,489.45,5.2841,6.4414,35.1528
2018-04-02T00:00:00,65.20380122,2.5472,20.1762,487.8205,240.1896,90.3402,163.7704,293.5966,366.5762,489.2706,487.3768,192.8863,199.5903,487.8411,486.7935,1096.4891,502.3848,58.56,71.0117,469.0944,502.7262,7.2041,8.5476,33.7628
2018-04-04T00:00:00,68.91383565,3.9817,22.3954,481.264,240.2185,92.6228,,299.5991,364.9447,482.7019,481.0537,188.2915,194.8233,480.7573,480.5432,1059.9196,491.1399,58.26,71.1917,460.3065,495.9029,7.322,8.8385,37.294
2018-04-05T00:00:00,69.81308354,3.9483,23.2837,475.8842,239.7991,95.1646,146.5958,280.1913,362.8098,477.962,476.0226,185.5531,191.8849,475.514,474.0382,1058.2529,482.2215,55.38,71.8867,454.6783,490.6711,7.2855,8.6209,38.2859
2018-04-09T00:00:00,69.14016181,3.6417,19.4896,483.9871,240.5715,87.0715,140.4862,248.1535,378.4049,485.8445,484.1794,181.1087,187.9645,483.4369,482.4878,1044.5557,481.2666,50.72,71.1283,466.3549,498.3799,7.1262,8.5847,34.2881
2018-04-14T00:00:00,68.79518716,3.5067,19.3323,496.9273,239.9264,93.0765,147.8079,281.3484,388.2404,498.9818,496.939,188.8678,195.3859,496.69,495.0984,1074.8234,501.4646,57.5,70.1833,479.6494,512.2465,7.101,8.6088,29.0263
2018-04-16T00:00:00,69.34127045,3.5658,20.1322,486.6754,240.4933,96.2156,127.1127,261.1682,383.1549,488.5008,486.9346,174.25,181.0666,486.5447,484.7217,1050.4581,485.0226,52.6,72.23,468.3687,501.3662,7.0732,8.5655,33.262
2018-04-19T00:00:00,69.50015922,3.9033,17.6732,479.895,239.7817,95.3914,129.7365,233.7849,379.1079,481.7296,480.2133,177.662,184.4921,479.7156,477.9215,1024.7126,475.4677,47.9,70.53,464.0564,494.4445,5.9817,7.0183,34.4477
2018-04-21T00:00:00,69.25439745,4.5467,16.4528,484.6912,239.2089,86.4511,130.3556,222.1906,385.0468,487.2102,485.2074,177.2315,184.005,484.386,481.9611,1010.3036,475.566,45.62,70.445,470.7575,497.7838,5.9181,6.9441,32.956
2018-04-23T00:00:00,69.19695798,5.0311,16.334,478.2762,238.5378,85.8863,127.6363,217.0356,380.0336,479.8661,478.1827,174.4769,180.9963,478.3556,476.7004,971.6334,468.6385,43.92,71.24,463.5321,491.6202,5.8648,7.0057,34.8528
2018-04-26T00:00:00,68.3476409,4.3383,17.9854,476.6973,239.9553,90.6875,128.3133,234.1494,379.3509,478.2224,476.8792,174.2662,180.6472,476.7293,474.9584,1000.4777,467.6952,45.74,70.5083,460.2371,490.6885,5.9104,6.9974,36.0404
2018-04-28T00:00:00,70.27402365,3.4433,18.2218,480.6679,240.0623,105.9198,140.8073,246.1343,379.3856,482.0595,480.3823,183.1827,189.8374,480.549,479.6809,1040.3284,481.0236,50.06,72.27,463.8376,494.3287,5.9946,6.8903,34.5999
2018-04-30T00:00:00,68.96389539,5.8542,16.5878,469.9554,241.4104,86.6826,127.8822,209.7891,372.6541,471.648,469.8199,176.6805,183.7523,469.9292,468.4244,960.1669,460.1427,41.18,70.4967,455.0602,482.6035,6.0549,7.0031,38.6039
2018-05-07T00:00:00,66.31538497,3.5367,17.5543,483.1418,250.0772,122.6477,152.8934,236.2525,381.7982,484.3918,483.0263,188.1664,194.6201,483.1186,482.0305,1039.8596,481.4981,49.4,72.8133,466.8375,496.1055,6.2181,7.0449,34.9535
2018-05-11T00:00:00,70.09205919,3.6508,17.8612,484.9762,250.0627,105.017,140.4949,263.2655,384.4538,486.4,484.9295,185.773,192.2235,484.9474,483.6279,1031.0667,483.6452,50.86,71.6833,468.5388,498.7271,6.1347,7.0405,34.8497
2018-05-12T00:00:00,70.01818121,4.7372,16.5029,499.2728,250.3578,88.0114,133.4046,231.8873,399.7914,501.4472,500.111,175.8681,181.7882,497.5523,497.9806,994.3928,484.5886,46.6,71.1961,484.9443,513.103,6.3166,7.0371,31.9906
2018-05-19T00:00:00,67.08052959,4.5533,16.9408,481.3121,248.7639,88.2475,159.0927,221.612,380.7568,483.1707,481.7784,229.4111,235.6244,481.1509,479.1485,969.0728,469.0611,43.6983,70.74,466.2299,494.6239,6.2194,6.8879,35.1437
2018-05-21T00:00:00,67.72398688,4.96,15.4908,482.9752,249.785,110.5034,145.9709,213.8738,383.8984,485.0747,483.5982,184.8841,191.5567,481.2782,481.9495,989.584,475.0973,43.78,75.2533,469.5839,496.6495,5.9802,7.0431,34.1002
2018-08-11T00:00:00,69.44128409,3.1433,14.6535,507.188,250.1228,126.0055,142.7713,258.1886,400.0523,508.8706,506.8832,179.8703,186.2356,505.8798,507.1183,1062.3026,503.502,53.62,77.0233,494.2171,519.4019,6.8231,7.9604,26.5295
2018-08-16T00:00:00,69.30400436,4.0967,15.8124,507.552,245.0978,94.5806,134.0731,291.6468,402.6364,508.5425,506.9481,183.7707,190.0951,508.3136,506.4037,1048.9357,514.5368,56.0433,76.985,492.7301,519.59,6.9512,8.0527,26.5479
2018-08-18T00:00:00,70.44836136,4.13,15.2689,502.2141,245.1602,94.1873,139.3302,285.8583,397.9821,503.4816,501.7942,188.6757,194.9185,502.1439,501.4369,1061.7229,509.8955,59.02,77.3967,488.2127,514.669,7.0591,8.0606,27.8677
2018-08-20T00:00:00,67.58940328,4.0617,16.2417,484.3841,225.071,96.7614,128.596,263.5692,385.1361,485.6184,483.9339,174.9144,181.2278,484.1993,483.7848,1022.385,490.1961,50.7,76.3925,469.3767,496.5896,6.9309,7.9927,31.1238
2018-08-25T00:00:00,69.46258079,3.5844,18.5445,495.3001,229.2662,98.5297,128.9502,289.3991,389.5153,496.5591,494.7348,179.6805,186.7442,495.0756,494.831,1074.3191,509.8192,55.64,77.0267,478.0146,507.9983,6.8277,7.8544,32.2378
2018-08-27T00:00:00,68.17109062,3.4833,17.704,487.7386,224.7963,97.9248,132.3029,247.2307,386.6439,489.0517,487.4972,178.1041,184.4362,487.1748,487.2307,1026.7605,489.1712,51.28,83.5933,471.3477,500.3026,6.812,7.9291,30.7453
2018-08-30T00:00:00,69.52149146,3.4025,17.9307,486.5789,225.1842,97.8627,133.9536,249.5131,385.7346,487.6707,486.1474,178.9699,185.3708,486.1049,486.3928,1031.6357,492.743,49.94,81.23,469.7401,498.8861,6.8039,7.967,30.8765
2018-09-01T00:00:00,70.1708357,3.5175,18.6076,486.7641,224.9438,98.1548,136.4638,251.2777,385.8529,487.9263,486.2608,179.9976,186.7824,486.7018,486.1677,1042.6528,491.5669,52.54,82.3622,469.3187,498.9547,6.7336,7.9266,31.2063
2018-09-03T00:00:00,69.22136745,3.5367,18.0224,482.0541,225.2109,97.2716,141.5835,292.9109,381.6132,483.2176,481.3177,182.074,188.8806,481.8367,481.8443,1051.1388,489.2729,56.72,82.2767,465.1952,494.283,6.9139,7.9903,32.2763
2018-09-06T00:00:00,70.30505441,3.4817,19.4196,473.4891,225.235,96.2987,134.6606,264.8941,373.9692,474.5708,473.0312,177.456,184.1642,473.2281,473.1263,1038.9258,479.6521,51.16,79.7133,455.1512,485.8337,6.8755,8.0824,36.0323
2018-09-15T00:00:00,68.00825661,5.8067,15.4854,484.1401,224.2304,95.8916,119.0903,206.4074,390.0456,485.6057,484.0312,172.7778,179.3194,483.4669,483.4567,956.1017,475.7076,41.8,74.4633,470.1202,496.0632,5.3883,6.4037,31.269
2018-09-17T00:00:00,67.09533024,5.585,15.4361,486.2253,244.9713,95.6777,132.5331,241.1905,391.5983,487.6021,486.027,183.7753,190.4245,485.6565,485.6158,982.4941,485.4505,47.2,75.98,472.1659,497.9273,5.7274,6.4924,31.6002
2018-09-20T00:00:00,68.29204198,3.9833,18.6019,485.2489,225.4729,117.3736,136.3621,308.0172,380.7815,486.6382,484.7651,180.3657,186.9452,484.8741,484.7181,1050.4349,488.6193,60.27,77.3367,468.0363,498.3546,6.4798,7.4902,31.6657
2018-09-22T00:00:00,69.66409538,5.4008,15.2878,477.2757,225.1212,114.7861,130.1449,218.7684,379.6459,478.8128,477.1987,174.1088,180.5563,476.7681,476.3231,974.5632,472.4651,44.4933,74.4592,463.525,489.5984,5.5664,6.4204,33.2634
2018-09-24T00:00:00,69.98295828,5.7706,14.9261,477.3152,225.2223,114.1283,129.0805,213.2836,380.7217,478.7518,477.0228,171.1089,176.8634,476.7969,476.6893,961.5664,471.8395,42.9,75.4867,463.8257,488.3192,5.5645,6.4393,33.0152
2018-09-27T00:00:00,69.39259405,5.34,14.7016,484.0636,225.2376,111.762,127.6677,230.0301,384.7974,485.3882,483.8969,171.4422,177.7434,483.5915,483.3778,973.1899,480.4939,45.645,74.3867,470.6866,496.0428,5.5901,6.4232,30.6151
2018-09-29T00:00:00,69.89872648,5.065,14.9262,484.3988,225.4709,115.8648,133.9841,230.1198,385.0251,485.6616,483.8598,177.4421,184.4027,484.3959,483.6779,980.1099,479.9878,45.62,74.9167,470.7354,495.8699,5.5307,6.4609,30.6245
2018-10-06T00:00:00,69.94650715,3.415,18.3418,468.3127,224.9438,126.8105,135.5393,257.0055,370.949,470.0046,467.8403,178.1088,184.9023,467.9662,467.4398,1027.7981,462.4679,51.24,74.8333,451.6628,481.2162,5.6123,6.3713,37.3363
2018-10-11T00:00:00,68.25280598,5.0706,19.0475,465.1488,225.6821,117.0955,120.5756,207.2579,372.7217,466.5929,465.0434,146.2112,154.2099,464.7516,464.2074,983.6729,459.6475,41.6933,74.4033,447.5454,476.6715,5.9096,6.3765,38.3952
2018-10-13T00:00:00,68.39272203,5.0467,14.306,482.1605,225.2223,128.8138,148.6477,216.6856,385.0836,483.6262,482.0609,183.7638,190.4715,481.5213,481.4336,972.858,476.6995,42.4467,75.1833,469.3202,493.8303,5.5835,6.4703,30.8035
2018-10-15T00:00:00,68.4580645,4.8933,14.0956,475.2791,224.7874,128.9633,143.2965,206.1413,380.4483,476.6435,475.0362,180.4397,187.1792,474.5708,474.8658,960.3113,464.8627,40.4,75.0267,462.5479,487.1595,5.6104,6.4764,33.4861
2018-10-18T00:00:00,69.4581878,5.0483,14.345,474.9618,225.2999,129.6625,140.8193,212.0484,380.1355,476.4121,475.02,178.9976,185.3848,474.5183,473.8969,972.015,470.4636,41.4767,74.6367,462.067,487.1265,5.5145,6.4464,33.6691
2018-10-20T00:00:00,69.47875431,3.2383,19.0039,471.2525,224.7404,126.3942,133.0551,251.3095,373.6029,472.4041,470.7506,178.8911,185.7151,471.1071,470.7484,1050.3243,478.3042,49.98,74.97,453.4001,483.2405,5.6129,6.4418,36.6612
2018-10-22T00:00:00,69.76866048,4.8167,15.4725,464.962,224.6946,123.0914,131.1826,197.2343,370.7849,466.7582,465.1313,173.8565,180.405,464.1642,463.7942,962.8901,462.3064,39.5967,74.0083,451.2857,477.582,5.6959,6.4594,38.0614
2018-10-25T00:00:00,69.13081503,5.2617,15.4669,464.0204,225.0443,123.6664,131.9151,197.4947,369.5819,465.8274,464.0339,175.3033,181.8992,463.2639,462.9562,954.9249,461.2548,39.98,74.3033,450.3606,476.5062,5.4715,6.3476,37.8471
